seller_id;quantity;date
192;32;2021-06-12
72;6;2021-06-03
96;7;2021-06-27
462;18;2021-06-15
9;25;2021-06-21
150;34;2021-06-01
203;4;2021-06-26
46;21;2021-06-09
363;20;2021-06-22
156;24;2021-06-28
421;22;2021-06-03
232;54;2021-06-14
315;25;2021-06-12
248;17;2021-06-04
85;19;2021-06-19
100;93;2021-06-13
329;34;2021-06-23
459;14;2021-06-06
66;8;2021-06-07
231;15;2021-06-01
384;23;2021-06-01
174;36;2021-06-23
310;6;2021-06-04
94;25;2021-06-04
383;23;2021-06-03
162;21;2021-06-04
184;14;2021-06-12
433;17;2021-06-15
167;5;2021-06-28
275;16;2021-06-02
340;33;2021-06-28
253;26;2021-06-23
379;3;2021-06-21
93;15;2021-06-21
402;10;2021-06-03
333;24;2021-06-07
177;68;2021-06-14
294;12;2021-06-03
87;13;2021-06-12
310;15;2021-06-13
238;21;2021-06-18
278;14;2021-06-10
359;13;2021-06-01
463;17;2021-06-28
304;22;2021-06-18
178;36;2021-06-10
249;12;2021-06-17
151;15;2021-06-01
480;16;2021-06-27
237;14;2021-06-09
48;24;2021-06-18
201;9;2021-06-21
427;28;2021-06-21
53;10;2021-06-05
328;26;2021-06-21
263;16;2021-06-18
105;21;2021-06-18
179;16;2021-06-28
49;13;2021-06-21
463;31;2021-06-21
115;12;2021-06-11
444;11;2021-06-12
21;26;2021-06-11
440;12;2021-06-16
111;11;2021-06-11
48;24;2021-06-21
85;19;2021-06-07
17;18;2021-06-01
242;7;2021-06-28
121;33;2021-06-03
426;10;2021-06-05
256;11;2021-06-08
285;10;2021-06-18
427;13;2021-06-04
74;29;2021-06-06
144;27;2021-06-22
22;12;2021-06-22
43;8;2021-06-08
193;4;2021-06-28
242;52;2021-06-14
154;8;2021-06-21
219;10;2021-06-28
492;19;2021-06-17
54;6;2021-06-19
199;7;2021-06-06
267;48;2021-06-14
336;6;2021-06-02
296;11;2021-06-17
376;33;2021-06-23
235;15;2021-06-26
486;18;2021-06-24
437;11;2021-06-16
225;14;2021-06-08
77;10;2021-06-06
167;19;2021-06-10
448;35;2021-06-15
445;5;2021-06-22
3;18;2021-06-17
300;18;2021-06-17
325;5;2021-06-17
142;24;2021-06-18
336;41;2021-06-14
355;14;2021-06-20
468;9;2021-06-05
91;20;2021-06-12
383;14;2021-06-18
489;15;2021-06-10
342;11;2021-06-20
95;88;2021-06-24
235;16;2021-06-10
31;92;2021-06-23
323;12;2021-06-17
180;6;2021-06-16
67;10;2021-06-06
119;37;2021-06-15
98;9;2021-06-28
413;22;2021-06-07
284;16;2021-06-12
134;7;2021-06-04
442;27;2021-06-19
157;26;2021-06-12
305;28;2021-06-15
171;6;2021-06-19
222;8;2021-06-25
184;12;2021-06-05
347;22;2021-06-12
195;24;2021-06-18
78;10;2021-06-21
137;18;2021-06-07
228;31;2021-06-13
112;77;2021-06-13
226;17;2021-06-23
45;18;2021-06-15
32;15;2021-06-11
179;5;2021-06-18
76;13;2021-06-25
281;15;2021-06-28
171;17;2021-06-01
41;29;2021-06-23
442;24;2021-06-07
330;9;2021-06-22
0;34;2021-06-25
382;17;2021-06-01
270;16;2021-06-01
462;14;2021-06-16
240;31;2021-06-27
30;13;2021-06-01
187;59;2021-06-13
448;17;2021-06-18
413;14;2021-06-16
404;22;2021-06-07
325;8;2021-06-21
37;11;2021-06-25
172;22;2021-06-27
212;12;2021-06-13
62;15;2021-06-26
451;23;2021-06-15
415;13;2021-06-21
465;5;2021-06-12
226;9;2021-06-27
175;10;2021-06-22
457;9;2021-06-23
35;24;2021-06-06
45;18;2021-06-26
101;14;2021-06-04
140;10;2021-06-05
384;6;2021-06-02
130;9;2021-06-15
418;25;2021-06-18
294;13;2021-06-09
425;10;2021-06-27
419;18;2021-06-04
362;21;2021-06-26
202;14;2021-06-17
0;16;2021-06-08
327;11;2021-06-20
442;10;2021-06-08
459;11;2021-06-10
158;10;2021-06-17
205;23;2021-06-24
362;25;2021-06-12
377;35;2021-06-17
32;129;2021-06-13
174;14;2021-06-22
192;10;2021-06-04
425;41;2021-06-14
281;20;2021-06-10
23;11;2021-06-12
480;13;2021-06-05
308;14;2021-06-28
121;19;2021-06-17
391;24;2021-06-13
145;23;2021-06-23
422;15;2021-06-27
57;17;2021-06-12
458;6;2021-06-16
478;24;2021-06-14
272;8;2021-06-08
174;13;2021-06-25
226;18;2021-06-22
158;21;2021-06-22
172;9;2021-06-17
290;16;2021-06-12
240;11;2021-06-02
431;10;2021-06-21
276;5;2021-06-18
336;19;2021-06-13
440;6;2021-06-07
375;14;2021-06-19
366;13;2021-06-08
299;40;2021-06-13
20;19;2021-06-28
70;15;2021-06-16
8;13;2021-06-10
427;5;2021-06-25
394;39;2021-06-24
240;22;2021-06-25
14;17;2021-06-27
40;14;2021-06-03
469;23;2021-06-07
262;51;2021-06-14
384;12;2021-06-07
39;23;2021-06-14
265;14;2021-06-26
380;4;2021-06-07
52;8;2021-06-20
22;31;2021-06-06
148;18;2021-06-22
444;19;2021-06-22
200;62;2021-06-24
249;14;2021-06-10
179;53;2021-06-13
442;18;2021-06-20
124;19;2021-06-15
436;24;2021-06-27
260;41;2021-06-23
140;11;2021-06-02
42;5;2021-06-02
155;12;2021-06-21
314;8;2021-06-20
341;17;2021-06-09
6;9;2021-06-10
343;13;2021-06-06
320;21;2021-06-20
169;22;2021-06-28
22;18;2021-06-27
25;69;2021-06-14
228;18;2021-06-19
161;16;2021-06-15
235;7;2021-06-09
435;19;2021-06-23
64;10;2021-06-19
370;14;2021-06-02
248;15;2021-06-17
422;21;2021-06-18
14;16;2021-06-28
340;6;2021-06-05
18;14;2021-06-07
140;10;2021-06-20
382;11;2021-06-09
152;33;2021-06-14
238;14;2021-06-17
247;18;2021-06-04
406;13;2021-06-15
58;13;2021-06-12
390;39;2021-06-24
305;31;2021-06-24
352;20;2021-06-23
172;10;2021-06-20
228;18;2021-06-15
399;31;2021-06-12
396;14;2021-06-19
343;54;2021-06-14
145;12;2021-06-26
205;7;2021-06-03
239;19;2021-06-15
106;11;2021-06-16
6;24;2021-06-05
444;16;2021-06-27
427;12;2021-06-05
365;9;2021-06-20
275;10;2021-06-11
204;67;2021-06-24
301;11;2021-06-10
490;18;2021-06-03
449;10;2021-06-07
33;5;2021-06-08
296;25;2021-06-07
234;16;2021-06-19
67;19;2021-06-09
0;354;2021-06-23
2;24;2021-06-11
1;9;2021-06-01
241;27;2021-06-13
30;112;2021-06-14
386;24;2021-06-13
420;14;2021-06-27
139;6;2021-06-05
84;9;2021-06-10
280;16;2021-06-09
45;96;2021-06-24
213;7;2021-06-05
410;15;2021-06-06
163;19;2021-06-18
441;12;2021-06-10
287;13;2021-06-12
294;14;2021-06-11
144;89;2021-06-24
416;27;2021-06-14
124;32;2021-06-10
313;17;2021-06-14
39;15;2021-06-26
206;6;2021-06-09
283;14;2021-06-05
335;11;2021-06-10
394;21;2021-06-01
305;17;2021-06-16
469;9;2021-06-04
124;16;2021-06-06
315;16;2021-06-20
225;17;2021-06-15
467;27;2021-06-22
270;23;2021-06-28
219;11;2021-06-21
341;22;2021-06-13
332;6;2021-06-20
7;29;2021-06-15
156;18;2021-06-26
362;11;2021-06-25
303;17;2021-06-15
171;16;2021-06-12
320;5;2021-06-18
162;68;2021-06-14
292;18;2021-06-01
217;12;2021-06-12
109;37;2021-06-23
335;13;2021-06-07
48;10;2021-06-19
280;12;2021-06-10
249;57;2021-06-14
11;29;2021-06-28
91;12;2021-06-02
494;31;2021-06-26
315;39;2021-06-23
358;32;2021-06-24
127;19;2021-06-12
134;71;2021-06-13
0;136;2021-06-11
40;41;2021-06-23
42;47;2021-06-23
104;10;2021-06-21
202;3;2021-06-15
381;15;2021-06-02
167;15;2021-06-25
419;21;2021-06-24
320;40;2021-06-24
116;22;2021-06-17
369;36;2021-06-24
401;26;2021-06-21
299;7;2021-06-03
6;14;2021-06-09
263;26;2021-06-11
451;20;2021-06-24
37;15;2021-06-04
124;14;2021-06-03
219;32;2021-06-20
375;12;2021-06-20
229;11;2021-06-10
474;8;2021-06-22
376;21;2021-06-08
253;9;2021-06-21
106;10;2021-06-12
328;44;2021-06-24
234;15;2021-06-07
363;15;2021-06-13
382;21;2021-06-20
381;18;2021-06-10
342;24;2021-06-03
283;30;2021-06-07
64;27;2021-06-15
240;3;2021-06-22
35;18;2021-06-12
184;17;2021-06-23
324;11;2021-06-02
134;21;2021-06-08
474;19;2021-06-24
186;19;2021-06-08
29;18;2021-06-04
429;18;2021-06-13
124;18;2021-06-02
371;39;2021-06-24
83;12;2021-06-05
11;19;2021-06-25
475;18;2021-06-12
203;20;2021-06-23
194;20;2021-06-22
399;24;2021-06-04
95;10;2021-06-16
253;29;2021-06-25
236;15;2021-06-15
317;18;2021-06-24
25;89;2021-06-24
316;11;2021-06-26
313;18;2021-06-16
257;14;2021-06-09
450;17;2021-06-27
202;15;2021-06-16
169;15;2021-06-07
366;26;2021-06-13
214;13;2021-06-07
284;19;2021-06-27
46;16;2021-06-10
429;21;2021-06-12
18;10;2021-06-03
85;15;2021-06-25
239;5;2021-06-28
34;21;2021-06-18
11;137;2021-06-23
239;55;2021-06-24
140;25;2021-06-03
270;14;2021-06-16
462;8;2021-06-01
324;12;2021-06-07
448;30;2021-06-07
175;18;2021-06-13
99;14;2021-06-25
186;21;2021-06-03
69;12;2021-06-11
247;10;2021-06-07
431;10;2021-06-26
22;12;2021-06-08
298;27;2021-06-25
71;20;2021-06-28
280;21;2021-06-26
54;20;2021-06-10
230;15;2021-06-10
208;20;2021-06-19
308;12;2021-06-03
88;19;2021-06-05
144;9;2021-06-19
150;24;2021-06-12
39;22;2021-06-22
335;16;2021-06-06
271;24;2021-06-23
110;15;2021-06-26
12;12;2021-06-06
427;15;2021-06-26
245;5;2021-06-21
221;11;2021-06-21
288;26;2021-06-04
54;11;2021-06-22
241;26;2021-06-18
169;14;2021-06-25
57;18;2021-06-15
318;14;2021-06-23
369;16;2021-06-13
103;11;2021-06-10
477;24;2021-06-24
481;16;2021-06-19
252;8;2021-06-19
88;9;2021-06-06
19;7;2021-06-22
474;28;2021-06-21
95;8;2021-06-03
332;10;2021-06-22
235;38;2021-06-15
237;8;2021-06-04
443;15;2021-06-15
8;20;2021-06-20
59;22;2021-06-25
114;21;2021-06-18
280;19;2021-06-03
395;15;2021-06-13
107;20;2021-06-03
31;12;2021-06-05
108;11;2021-06-17
427;13;2021-06-20
255;32;2021-06-26
145;27;2021-06-19
59;68;2021-06-24
160;47;2021-06-13
351;14;2021-06-14
199;32;2021-06-17
394;15;2021-06-17
79;13;2021-06-27
202;11;2021-06-22
138;59;2021-06-23
278;35;2021-06-27
41;68;2021-06-13
165;7;2021-06-22
278;11;2021-06-05
105;12;2021-06-12
166;20;2021-06-09
362;13;2021-06-02
490;12;2021-06-15
155;14;2021-06-04
389;8;2021-06-05
259;7;2021-06-07
95;17;2021-06-05
274;2;2021-06-28
325;27;2021-06-09
151;60;2021-06-23
14;158;2021-06-13
360;5;2021-06-26
167;17;2021-06-06
333;19;2021-06-16
176;12;2021-06-11
434;22;2021-06-15
75;15;2021-06-19
192;18;2021-06-11
278;6;2021-06-28
116;10;2021-06-27
230;18;2021-06-08
400;26;2021-06-10
493;8;2021-06-17
372;12;2021-06-15
68;26;2021-06-18
459;16;2021-06-07
368;10;2021-06-17
254;19;2021-06-21
27;134;2021-06-14
469;21;2021-06-08
397;8;2021-06-03
34;23;2021-06-22
24;16;2021-06-21
223;17;2021-06-16
468;26;2021-06-16
122;29;2021-06-17
173;7;2021-06-06
128;14;2021-06-05
75;18;2021-06-16
133;25;2021-06-07
256;10;2021-06-12
478;11;2021-06-10
70;67;2021-06-24
56;35;2021-06-23
370;7;2021-06-09
110;12;2021-06-21
430;17;2021-06-15
431;18;2021-06-10
441;36;2021-06-24
138;21;2021-06-09
375;11;2021-06-25
220;19;2021-06-20
331;13;2021-06-18
65;7;2021-06-22
229;8;2021-06-22
131;9;2021-06-04
205;15;2021-06-05
378;38;2021-06-09
214;40;2021-06-14
230;11;2021-06-11
419;11;2021-06-27
469;16;2021-06-27
23;92;2021-06-23
249;16;2021-06-01
352;16;2021-06-25
172;15;2021-06-28
293;24;2021-06-28
157;79;2021-06-14
208;13;2021-06-06
382;13;2021-06-16
456;12;2021-06-19
289;27;2021-06-08
44;6;2021-06-01
62;13;2021-06-17
257;43;2021-06-07
375;17;2021-06-21
473;18;2021-06-07
110;19;2021-06-28
225;23;2021-06-20
467;9;2021-06-12
222;19;2021-06-20
326;31;2021-06-24
261;54;2021-06-13
486;17;2021-06-07
27;22;2021-06-21
6;23;2021-06-17
173;12;2021-06-18
484;8;2021-06-13
190;13;2021-06-04
412;17;2021-06-26
139;16;2021-06-02
201;29;2021-06-14
424;14;2021-06-17
215;15;2021-06-26
67;17;2021-06-25
224;56;2021-06-24
63;18;2021-06-03
426;12;2021-06-11
373;18;2021-06-03
269;17;2021-06-16
129;75;2021-06-24
219;11;2021-06-18
62;12;2021-06-25
57;17;2021-06-20
204;23;2021-06-13
312;9;2021-06-02
337;38;2021-06-23
181;11;2021-06-22
199;19;2021-06-19
71;8;2021-06-19
197;8;2021-06-28
404;20;2021-06-25
139;19;2021-06-20
376;7;2021-06-12
151;26;2021-06-09
141;18;2021-06-13
20;34;2021-06-26
410;30;2021-06-23
425;16;2021-06-17
47;23;2021-06-20
275;11;2021-06-22
127;27;2021-06-13
115;10;2021-06-17
44;8;2021-06-02
171;29;2021-06-15
290;19;2021-06-15
368;54;2021-06-24
68;27;2021-06-11
462;10;2021-06-21
389;17;2021-06-17
277;22;2021-06-13
387;17;2021-06-09
462;8;2021-06-17
280;25;2021-06-15
371;22;2021-06-09
334;18;2021-06-12
323;15;2021-06-06
173;11;2021-06-28
75;19;2021-06-06
489;19;2021-06-14
154;10;2021-06-11
315;13;2021-06-25
228;14;2021-06-25
324;31;2021-06-23
1;133;2021-06-14
360;14;2021-06-08
178;24;2021-06-27
470;23;2021-06-24
95;18;2021-06-18
152;5;2021-06-07
232;37;2021-06-24
73;24;2021-06-16
142;26;2021-06-02
192;38;2021-06-08
294;32;2021-06-21
34;17;2021-06-19
232;11;2021-06-06
372;10;2021-06-16
484;19;2021-06-12
23;12;2021-06-09
135;12;2021-06-18
82;3;2021-06-16
484;22;2021-06-11
179;60;2021-06-24
267;26;2021-06-16
108;77;2021-06-14
5;32;2021-06-22
237;23;2021-06-28
353;12;2021-06-17
175;20;2021-06-25
156;41;2021-06-23
227;16;2021-06-08
198;16;2021-06-28
318;18;2021-06-05
305;20;2021-06-02
471;16;2021-06-05
23;17;2021-06-06
470;16;2021-06-09
229;52;2021-06-24
260;27;2021-06-13
325;18;2021-06-10
189;12;2021-06-22
361;10;2021-06-20
79;11;2021-06-22
368;11;2021-06-15
432;11;2021-06-07
180;9;2021-06-19
147;26;2021-06-13
368;16;2021-06-18
18;34;2021-06-01
496;20;2021-06-03
129;8;2021-06-13
295;19;2021-06-19
256;7;2021-06-10
220;14;2021-06-16
229;54;2021-06-23
37;44;2021-06-11
226;16;2021-06-17
22;14;2021-06-01
373;19;2021-06-13
161;14;2021-06-12
134;7;2021-06-09
442;14;2021-06-03
174;20;2021-06-05
153;10;2021-06-01
16;12;2021-06-05
25;24;2021-06-05
141;22;2021-06-02
263;15;2021-06-10
23;143;2021-06-24
400;15;2021-06-20
8;21;2021-06-16
372;14;2021-06-28
196;3;2021-06-04
102;25;2021-06-13
363;19;2021-06-07
335;10;2021-06-15
20;149;2021-06-24
287;9;2021-06-01
277;5;2021-06-04
480;21;2021-06-15
207;21;2021-06-16
187;18;2021-06-26
190;15;2021-06-06
477;22;2021-06-27
15;13;2021-06-12
162;11;2021-06-06
480;21;2021-06-16
74;18;2021-06-15
100;8;2021-06-05
322;48;2021-06-23
121;10;2021-06-18
445;22;2021-06-11
62;23;2021-06-16
272;23;2021-06-06
42;11;2021-06-06
213;21;2021-06-01
423;39;2021-06-04
324;11;2021-06-05
93;27;2021-06-27
13;20;2021-06-02
57;19;2021-06-14
66;11;2021-06-25
134;19;2021-06-19
272;12;2021-06-25
13;85;2021-06-24
475;12;2021-06-25
320;13;2021-06-21
275;20;2021-06-06
62;9;2021-06-05
467;11;2021-06-23
409;18;2021-06-16
356;14;2021-06-10
275;5;2021-06-27
338;22;2021-06-16
355;18;2021-06-22
224;16;2021-06-04
42;18;2021-06-14
123;26;2021-06-21
391;23;2021-06-15
238;18;2021-06-25
475;15;2021-06-04
3;24;2021-06-28
193;13;2021-06-25
5;5;2021-06-02
58;8;2021-06-18
203;24;2021-06-08
224;11;2021-06-27
420;15;2021-06-03
252;36;2021-06-23
299;10;2021-06-07
384;11;2021-06-09
292;11;2021-06-18
255;21;2021-06-16
454;20;2021-06-21
372;10;2021-06-10
137;55;2021-06-23
120;6;2021-06-28
39;129;2021-06-13
258;13;2021-06-02
396;15;2021-06-10
104;29;2021-06-02
278;6;2021-06-20
209;45;2021-06-24
405;19;2021-06-21
20;57;2021-06-23
77;16;2021-06-20
156;19;2021-06-05
224;9;2021-06-22
203;56;2021-06-13
243;12;2021-06-09
439;33;2021-06-27
357;5;2021-06-16
71;21;2021-06-01
268;11;2021-06-26
285;15;2021-06-16
420;10;2021-06-22
158;87;2021-06-24
297;20;2021-06-02
385;33;2021-06-10
245;13;2021-06-04
54;12;2021-06-18
324;13;2021-06-10
427;10;2021-06-11
351;17;2021-06-11
421;43;2021-06-14
328;19;2021-06-12
491;7;2021-06-20
222;55;2021-06-24
312;19;2021-06-16
218;17;2021-06-22
13;18;2021-06-20
313;10;2021-06-11
419;14;2021-06-26
371;8;2021-06-18
465;8;2021-06-16
303;27;2021-06-02
478;9;2021-06-07
194;21;2021-06-11
85;9;2021-06-27
164;11;2021-06-20
119;12;2021-06-08
162;10;2021-06-26
449;10;2021-06-06
166;16;2021-06-21
339;20;2021-06-23
483;4;2021-06-17
87;30;2021-06-24
240;17;2021-06-15
47;11;2021-06-16
196;27;2021-06-23
243;11;2021-06-02
320;12;2021-06-19
184;50;2021-06-13
270;8;2021-06-19
421;28;2021-06-09
327;8;2021-06-03
211;27;2021-06-28
196;3;2021-06-06
117;35;2021-06-12
154;18;2021-06-02
490;22;2021-06-12
343;11;2021-06-12
391;25;2021-06-21
200;14;2021-06-18
105;11;2021-06-25
389;12;2021-06-11
247;15;2021-06-15
304;10;2021-06-05
180;16;2021-06-01
257;9;2021-06-02
210;29;2021-06-24
498;19;2021-06-27
200;16;2021-06-15
98;13;2021-06-21
107;19;2021-06-25
437;18;2021-06-10
392;34;2021-06-14
302;19;2021-06-28
296;11;2021-06-27
342;10;2021-06-01
391;54;2021-06-14
343;31;2021-06-13
47;32;2021-06-08
258;18;2021-06-21
148;12;2021-06-21
95;15;2021-06-20
224;12;2021-06-11
11;8;2021-06-17
467;15;2021-06-26
0;40;2021-06-26
206;17;2021-06-03
102;8;2021-06-10
85;30;2021-06-11
214;10;2021-06-26
281;30;2021-06-26
294;7;2021-06-25
17;9;2021-06-06
32;56;2021-06-14
441;27;2021-06-03
36;13;2021-06-01
281;4;2021-06-01
307;21;2021-06-10
144;15;2021-06-20
256;23;2021-06-27
111;45;2021-06-23
191;24;2021-06-06
257;50;2021-06-24
207;8;2021-06-02
116;11;2021-06-08
467;9;2021-06-27
96;12;2021-06-04
235;18;2021-06-08
395;14;2021-06-12
97;59;2021-06-24
57;38;2021-06-23
322;12;2021-06-02
195;17;2021-06-12
68;99;2021-06-13
149;9;2021-06-04
289;40;2021-06-24
401;18;2021-06-01
398;40;2021-06-14
271;22;2021-06-13
46;8;2021-06-11
292;24;2021-06-03
151;7;2021-06-03
495;14;2021-06-13
67;18;2021-06-11
24;3;2021-06-17
49;18;2021-06-11
335;33;2021-06-08
273;42;2021-06-24
434;28;2021-06-09
189;34;2021-06-23
270;36;2021-06-14
423;42;2021-06-19
91;10;2021-06-27
84;14;2021-06-19
155;17;2021-06-03
273;14;2021-06-25
192;13;2021-06-28
32;20;2021-06-27
250;37;2021-06-24
439;29;2021-06-24
255;14;2021-06-28
199;10;2021-06-22
22;28;2021-06-26
290;10;2021-06-27
318;19;2021-06-13
78;86;2021-06-24
402;18;2021-06-16
70;35;2021-06-22
342;26;2021-06-14
19;14;2021-06-07
30;27;2021-06-12
347;37;2021-06-14
66;18;2021-06-10
257;16;2021-06-06
142;13;2021-06-17
91;28;2021-06-23
440;10;2021-06-28
453;5;2021-06-21
66;10;2021-06-11
85;15;2021-06-01
403;32;2021-06-24
245;20;2021-06-07
214;17;2021-06-03
352;16;2021-06-03
109;6;2021-06-04
125;21;2021-06-21
353;18;2021-06-22
51;58;2021-06-24
91;13;2021-06-28
440;16;2021-06-04
326;39;2021-06-14
264;8;2021-06-22
201;20;2021-06-15
377;41;2021-06-13
461;34;2021-06-14
110;19;2021-06-25
42;6;2021-06-26
93;24;2021-06-11
480;8;2021-06-22
227;54;2021-06-13
175;16;2021-06-19
38;4;2021-06-04
445;12;2021-06-25
211;16;2021-06-08
44;17;2021-06-16
66;9;2021-06-22
94;78;2021-06-24
201;22;2021-06-06
172;12;2021-06-02
214;6;2021-06-16
11;12;2021-06-26
164;16;2021-06-16
39;11;2021-06-18
233;15;2021-06-07
144;23;2021-06-23
275;52;2021-06-14
410;12;2021-06-07
386;11;2021-06-12
118;14;2021-06-12
42;18;2021-06-05
176;27;2021-06-09
77;10;2021-06-25
287;16;2021-06-15
104;17;2021-06-17
421;13;2021-06-23
431;15;2021-06-15
200;17;2021-06-26
87;9;2021-06-15
331;13;2021-06-10
457;22;2021-06-15
220;16;2021-06-13
360;26;2021-06-16
456;6;2021-06-17
318;25;2021-06-07
363;13;2021-06-21
420;31;2021-06-07
483;11;2021-06-09
423;34;2021-06-17
353;18;2021-06-02
18;13;2021-06-16
324;12;2021-06-11
373;14;2021-06-26
92;13;2021-06-28
427;12;2021-06-22
18;11;2021-06-27
415;24;2021-06-20
200;16;2021-06-04
476;8;2021-06-17
401;9;2021-06-07
429;26;2021-06-24
344;21;2021-06-13
96;13;2021-06-21
456;12;2021-06-02
276;18;2021-06-01
108;14;2021-06-18
129;12;2021-06-20
388;14;2021-06-11
123;36;2021-06-13
4;13;2021-06-05
5;16;2021-06-04
441;26;2021-06-08
453;7;2021-06-22
345;18;2021-06-07
40;11;2021-06-21
116;22;2021-06-06
323;11;2021-06-25
69;27;2021-06-28
86;8;2021-06-05
241;49;2021-06-14
93;35;2021-06-14
149;23;2021-06-18
474;25;2021-06-23
296;53;2021-06-14
159;11;2021-06-15
139;11;2021-06-10
146;24;2021-06-04
308;15;2021-06-20
345;10;2021-06-04
53;9;2021-06-18
420;8;2021-06-05
90;3;2021-06-06
483;27;2021-06-23
63;65;2021-06-13
248;5;2021-06-20
289;19;2021-06-16
21;14;2021-06-17
209;11;2021-06-16
391;13;2021-06-04
292;27;2021-06-12
346;5;2021-06-22
93;7;2021-06-02
11;17;2021-06-08
77;25;2021-06-21
369;2;2021-06-10
103;20;2021-06-12
19;23;2021-06-05
382;20;2021-06-03
326;20;2021-06-01
134;11;2021-06-03
298;13;2021-06-15
327;11;2021-06-10
348;14;2021-06-21
448;9;2021-06-02
488;4;2021-06-21
5;90;2021-06-23
14;34;2021-06-23
194;11;2021-06-27
390;11;2021-06-04
165;19;2021-06-17
213;10;2021-06-09
350;4;2021-06-04
158;24;2021-06-10
377;19;2021-06-11
483;10;2021-06-20
175;21;2021-06-21
31;20;2021-06-12
340;7;2021-06-07
48;9;2021-06-20
48;20;2021-06-10
27;22;2021-06-09
489;13;2021-06-03
232;15;2021-06-04
357;24;2021-06-14
260;29;2021-06-25
81;9;2021-06-05
74;16;2021-06-12
240;12;2021-06-08
137;19;2021-06-06
161;16;2021-06-10
307;16;2021-06-05
259;41;2021-06-24
335;42;2021-06-24
320;13;2021-06-10
314;25;2021-06-24
118;12;2021-06-11
250;14;2021-06-26
296;23;2021-06-12
402;12;2021-06-02
25;19;2021-06-26
130;11;2021-06-10
117;78;2021-06-14
173;11;2021-06-26
180;35;2021-06-04
11;28;2021-06-06
206;10;2021-06-28
381;22;2021-06-03
121;21;2021-06-28
270;12;2021-06-03
423;23;2021-06-24
4;72;2021-06-25
466;7;2021-06-18
451;22;2021-06-23
347;10;2021-06-21
347;41;2021-06-24
246;8;2021-06-06
12;22;2021-06-18
383;11;2021-06-28
87;6;2021-06-10
138;71;2021-06-13
405;31;2021-06-24
313;41;2021-06-24
399;34;2021-06-23
189;14;2021-06-11
427;31;2021-06-14
308;13;2021-06-04
33;8;2021-06-01
46;42;2021-06-23
273;22;2021-06-15
415;34;2021-06-23
60;15;2021-06-01
176;28;2021-06-17
120;92;2021-06-14
153;21;2021-06-15
22;10;2021-06-19
200;9;2021-06-02
361;30;2021-06-26
312;6;2021-06-17
135;18;2021-06-17
163;20;2021-06-05
446;12;2021-06-09
222;16;2021-06-21
243;18;2021-06-17
281;32;2021-06-24
280;16;2021-06-27
431;6;2021-06-08
324;24;2021-06-15
192;25;2021-06-23
368;36;2021-06-14
381;46;2021-06-14
49;21;2021-06-19
325;18;2021-06-18
183;11;2021-06-08
204;18;2021-06-21
195;9;2021-06-09
82;30;2021-06-03
60;17;2021-06-20
475;7;2021-06-05
358;21;2021-06-19
198;4;2021-06-20
26;13;2021-06-27
76;8;2021-06-04
455;18;2021-06-22
140;27;2021-06-23
340;16;2021-06-10
275;20;2021-06-03
174;16;2021-06-08
227;20;2021-06-11
235;16;2021-06-11
64;17;2021-06-02
433;10;2021-06-21
287;20;2021-06-07
78;10;2021-06-26
268;19;2021-06-22
248;14;2021-06-07
139;18;2021-06-25
47;11;2021-06-17
378;19;2021-06-03
311;7;2021-06-02
131;7;2021-06-16
82;9;2021-06-28
397;19;2021-06-12
18;5;2021-06-15
172;28;2021-06-03
319;43;2021-06-23
175;3;2021-06-28
493;9;2021-06-26
436;23;2021-06-21
402;24;2021-06-09
307;18;2021-06-03
257;19;2021-06-11
147;24;2021-06-16
45;21;2021-06-27
188;33;2021-06-13
208;11;2021-06-21
475;11;2021-06-02
480;7;2021-06-20
9;18;2021-06-03
176;11;2021-06-12
238;56;2021-06-14
275;31;2021-06-17
325;12;2021-06-16
324;10;2021-06-26
428;37;2021-06-23
266;19;2021-06-28
326;7;2021-06-10
380;12;2021-06-21
171;10;2021-06-16
466;33;2021-06-15
311;24;2021-06-27
312;30;2021-06-14
68;8;2021-06-21
162;23;2021-06-15
4;21;2021-06-21
306;49;2021-06-24
359;19;2021-06-04
124;65;2021-06-24
423;12;2021-06-07
9;14;2021-06-15
211;16;2021-06-09
429;10;2021-06-10
205;48;2021-06-23
387;18;2021-06-20
284;38;2021-06-24
258;22;2021-06-28
161;12;2021-06-11
399;30;2021-06-05
69;8;2021-06-16
204;13;2021-06-25
274;21;2021-06-26
205;63;2021-06-14
321;7;2021-06-25
231;50;2021-06-13
419;26;2021-06-18
208;48;2021-06-13
422;6;2021-06-28
201;29;2021-06-09
302;36;2021-06-14
359;52;2021-06-24
320;12;2021-06-06
495;10;2021-06-14
330;13;2021-06-23
127;19;2021-06-15
353;17;2021-06-16
203;19;2021-06-25
160;16;2021-06-25
23;20;2021-06-28
490;18;2021-06-28
467;25;2021-06-25
412;2;2021-06-05
204;14;2021-06-12
142;20;2021-06-07
40;24;2021-06-22
27;8;2021-06-10
81;25;2021-06-22
491;10;2021-06-26
36;53;2021-06-24
376;25;2021-06-14
63;5;2021-06-19
449;28;2021-06-24
55;20;2021-06-17
477;22;2021-06-01
71;29;2021-06-18
433;15;2021-06-10
9;25;2021-06-20
317;15;2021-06-25
357;20;2021-06-10
103;7;2021-06-01
9;13;2021-06-07
295;52;2021-06-13
338;28;2021-06-19
19;10;2021-06-09
153;17;2021-06-06
166;24;2021-06-08
110;21;2021-06-01
